Age,Income,CreditScore,AccountAgeMonths,NumTransactions,AvgTransactionAmount,CustomerTier,Region,Feedback,SignupDate,Target,IsDrifted
23.1,26.57,616.2,4.8,8,20.61,Silver,South,Poor,2020-03-18,0,1
77.1,31.13,733.5,3.2,8,4.95,Bronze,South,Poor,2021-06-16,0,1
42.3,58.5,758.0,2.3,12,13.4,Bronze,West,Poor,2020-03-12,0,1
54.6,32.23,782.1,0.0,15,28.22,Bronze,West,Average,2020-08-20,0,1
57.0,107.64,643.0,1.4,10,6.8,Silver,East,Poor,2020-05-13,0,1
36.1,69.9,588.4,15.6,9,9.39,Bronze,South,Poor,2022-02-28,1,1
39.0,53.35,601.1,3.4,8,11.59,Bronze,East,Average,2020-12-25,1,1
36.7,31.96,531.1,1.9,10,21.38,Bronze,South,Average,2022-01-09,1,1
50.4,40.04,578.1,1.3,9,15.15,Bronze,East,Good,2021-10-13,0,1
51.7,33.62,624.5,1.1,7,14.56,Bronze,East,Average,2020-07-28,0,1
28.9,137.32,608.7,0.3,6,12.63,Bronze,North,Good,2020-05-08,0,1
55.8,30.86,673.1,1.7,4,5.97,Bronze,East,Average,2020-09-12,1,1
52.1,34.41,756.9,1.3,9,4.44,Silver,South,Average,2021-09-13,1,1
49.3,50.57,641.3,0.6,5,10.94,Bronze,East,Average,2021-06-21,0,1
65.4,41.41,,0.2,8,7.94,Bronze,North,Average,2021-04-18,0,1
56.3,62.02,665.7,2.6,13,10.56,Bronze,East,Average,2021-04-30,0,1
78.9,49.94,676.2,7.7,16,20.25,Silver,North,Average,2020-01-17,0,1
71.3,68.02,607.7,3.7,8,20.84,Silver,North,Good,2021-12-21,0,1
44.0,97.97,692.1,0.2,9,6.98,Bronze,North,Average,2021-02-26,0,1
46.0,161.24,699.8,0.7,4,21.79,Silver,East,Good,2021-03-26,0,1
74.2,56.89,539.5,5.3,9,40.42,Bronze,East,Good,2021-09-03,0,1
63.6,41.32,671.1,0.3,8,7.81,Bronze,North,Good,2020-06-17,1,1
32.8,69.35,682.0,4.3,8,1.59,Bronze,North,Good,2022-01-16,0,1
41.6,97.86,694.6,1.9,13,53.26,Silver,North,Poor,2021-05-30,1,1
73.5,90.37,686.5,3.5,7,18.88,Gold,North,Poor,2020-12-20,1,1
56.9,117.2,574.5,4.4,7,10.86,Bronze,South,Average,2021-07-14,0,1
53.3,53.06,590.2,1.7,7,5.42,Silver,East,Good,2022-01-29,0,1
70.6,44.89,617.5,0.0,12,9.34,Gold,North,Good,2021-12-02,0,1
50.5,60.08,712.4,0.5,10,10.29,Gold,North,Average,2021-10-22,0,1
56.8,95.02,630.2,3.3,11,25.52,Silver,North,Poor,2021-12-13,0,1
66.7,34.7,602.5,3.8,7,2.89,Gold,North,Average,2020-08-13,0,1
65.4,30.92,538.3,2.4,9,10.01,Gold,North,Average,2021-03-04,0,1
60.0,53.3,643.6,3.8,12,21.23,Bronze,North,Good,2020-04-18,0,1
54.2,39.33,724.7,3.1,11,5.85,Bronze,West,Average,2020-06-20,0,1
76.3,34.47,785.1,1.5,8,5.04,Silver,North,Good,2020-05-14,0,1
47.8,92.46,598.4,1.2,9,6.64,Silver,East,Average,2020-02-29,1,1
40.8,48.67,688.6,0.9,8,17.95,Silver,North,Average,2021-04-10,0,1
69.0,49.22,568.1,2.3,8,7.58,Gold,North,Poor,2021-04-30,0,1
58.4,124.11,674.1,6.2,9,4.73,Bronze,East,Poor,2021-03-07,1,1
56.9,40.98,672.9,0.2,6,12.32,Silver,East,Poor,2021-08-22,0,1
73.3,62.18,658.6,3.8,9,11.23,Silver,North,Average,2020-06-12,0,1
81.7,52.8,572.9,0.3,7,11.9,Platinum,North,Good,2020-05-30,1,1
64.9,65.73,723.9,0.7,12,20.94,Gold,North,Good,2020-04-16,0,1
78.4,34.94,636.2,0.5,10,12.95,Bronze,North,Poor,2022-03-08,0,1
38.2,58.31,634.0,2.6,7,9.56,Silver,West,Average,2020-08-25,0,1
61.0,42.26,,1.3,10,8.63,Silver,West,Average,2020-05-10,0,1
56.1,97.09,614.0,0.4,6,20.96,Bronze,South,Poor,2020-07-10,0,1
49.4,66.04,762.3,7.0,7,18.3,Gold,West,Average,2020-06-19,0,1
75.2,33.85,571.7,2.6,6,40.78,Silver,South,Poor,2020-04-06,1,1
66.7,55.16,619.8,2.3,5,21.86,Bronze,East,Average,2022-03-08,1,1
83.1,64.99,651.3,1.6,13,8.75,Bronze,North,Average,2021-10-13,0,1
54.4,115.44,702.8,3.9,5,14.36,Platinum,South,Good,2020-01-18,1,1
61.7,37.1,745.3,17.9,5,6.35,Bronze,North,Average,2021-06-23,1,1
40.4,42.42,686.0,1.7,7,10.53,Bronze,North,Average,2021-09-01,0,1
72.2,79.0,693.3,0.6,7,19.25,Platinum,North,Average,2021-12-18,0,1
46.5,56.96,654.8,0.1,12,2.08,Bronze,North,Average,2021-12-29,0,1
58.1,31.41,712.7,2.1,9,8.68,Silver,North,Poor,2020-06-16,1,1
84.5,66.13,703.0,6.7,10,6.09,Gold,North,Poor,2021-09-14,1,1
60.1,64.15,572.5,1.6,4,6.85,Silver,North,Poor,2020-08-10,0,1
64.1,63.23,726.2,5.8,9,15.01,Bronze,North,Poor,2020-04-02,1,1
63.6,28.75,597.9,1.5,10,11.69,Bronze,North,Good,2020-05-26,0,1
52.3,50.84,662.7,2.8,8,17.17,Silver,South,Poor,2020-04-19,0,1
80.5,54.0,668.4,9.1,5,11.73,Silver,South,Good,2021-06-09,0,1
49.5,73.01,604.0,4.3,4,7.03,Gold,West,Average,2021-12-22,0,1
52.6,42.8,708.3,0.9,8,11.55,Silver,East,Average,2020-12-28,0,1
79.4,49.64,668.0,5.7,4,10.82,Gold,West,Average,2021-08-26,0,1
66.3,57.86,626.1,0.0,7,26.54,Bronze,North,Average,2020-04-06,0,1
54.5,66.13,708.9,0.1,8,8.96,Bronze,North,Good,2020-02-29,0,1
45.4,78.95,624.4,3.6,6,10.03,Gold,East,Average,2020-09-05,0,1
84.6,37.78,634.5,3.5,10,22.13,Silver,North,Average,2020-07-31,0,1
41.3,40.34,618.0,2.0,6,5.12,Bronze,West,Average,2020-11-13,0,1
6.3,72.51,569.1,0.3,11,21.34,Bronze,South,Average,2020-12-20,0,1
66.6,64.32,649.9,2.4,6,10.88,Bronze,North,Poor,2020-03-04,0,1
51.7,48.5,691.1,2.9,5,15.12,Bronze,South,Poor,2021-10-02,0,1
50.7,88.79,626.0,0.1,8,3.65,Silver,North,Average,2021-09-12,0,1
40.4,65.06,594.9,0.7,8,6.85,Bronze,North,Good,2020-03-31,1,1
56.0,71.55,712.0,2.7,9,5.24,Gold,South,Poor,2021-04-23,0,1
90.5,63.21,614.5,1.2,9,12.0,Bronze,North,Good,2020-01-08,0,1
52.8,42.65,694.8,0.5,8,14.88,Gold,East,Good,2021-11-18,0,1
39.6,77.25,563.9,0.8,8,9.2,Silver,North,Average,2020-07-19,0,1
71.4,122.27,600.3,0.1,6,8.7,Silver,North,Average,2021-04-23,0,1
,43.29,697.6,2.3,5,13.71,Bronze,North,Good,2021-08-26,0,1
58.9,30.43,749.1,0.1,12,15.44,Bronze,West,Good,2020-05-31,0,1
57.8,61.67,522.2,0.3,7,9.12,Bronze,North,Poor,2021-11-27,1,1
54.1,72.89,768.1,9.5,9,10.46,Silver,North,Average,2021-05-06,0,1
59.3,43.18,732.8,0.1,12,23.56,Silver,East,Average,2020-11-12,0,1
78.3,93.34,690.3,5.1,4,11.36,Bronze,West,Average,2020-08-01,1,1
54.3,39.26,663.7,0.2,6,8.07,Bronze,West,Poor,2020-09-12,0,1
43.5,39.32,636.3,3.8,9,7.7,Silver,North,Good,2021-08-15,0,1
51.5,93.09,688.2,2.4,6,4.37,Gold,East,Poor,2021-11-09,0,1
53.5,49.99,773.4,1.1,8,11.96,Gold,East,Good,2021-06-07,0,1
62.2,127.33,628.9,5.0,8,14.01,Silver,East,Average,2021-04-02,1,1
104.4,81.46,683.0,1.1,4,7.51,Bronze,North,Good,2020-03-30,1,1
53.7,27.21,638.6,0.2,12,19.04,Platinum,East,Average,2020-06-05,0,1
63.6,45.53,622.5,1.2,8,9.68,Bronze,North,Average,2021-02-27,0,1
76.1,53.03,607.7,1.9,8,6.53,Bronze,West,Average,2021-09-09,0,1
76.5,61.53,652.0,0.3,6,21.64,Gold,East,Good,2021-05-12,0,1
44.1,48.95,544.7,0.3,8,13.04,Gold,East,Good,2020-06-11,0,1
35.4,57.17,648.0,1.7,7,10.65,Bronze,West,Average,2021-09-22,1,1
27.3,47.12,718.6,6.4,7,9.36,Gold,South,Poor,2021-09-22,1,1
72.6,71.91,,8.0,9,12.34,Gold,South,Good,2021-09-15,0,1
52.8,136.63,664.7,0.6,9,9.59,Bronze,North,Good,2021-10-29,0,1
56.2,24.68,607.1,8.8,8,4.43,Silver,North,Average,2021-01-24,0,1
31.1,22.86,577.7,3.6,5,13.82,Silver,North,Good,2020-08-11,0,1
44.6,36.44,781.0,1.5,5,8.57,Gold,North,Good,2020-04-27,1,1
41.5,37.7,,4.1,12,11.55,Bronze,North,Average,2022-01-01,0,1
65.4,82.97,674.7,3.4,10,22.15,Bronze,East,Poor,2020-12-18,0,1
36.7,24.98,709.4,1.0,7,27.63,Silver,North,Average,2022-01-30,0,1
66.0,26.23,694.1,5.0,8,22.42,Bronze,East,Good,2020-10-08,1,1
50.7,63.55,713.5,1.4,6,12.32,Bronze,North,Good,2021-12-15,1,1
60.1,19.21,618.0,0.8,7,8.53,Silver,North,Average,2021-12-08,0,1
47.1,42.05,656.1,1.9,6,10.56,Silver,East,Poor,2021-03-16,0,1
62.6,102.19,633.1,1.8,13,12.73,Bronze,South,Poor,2020-04-23,0,1
30.8,17.48,540.2,1.5,3,11.04,Silver,North,Average,2021-02-22,0,1
92.6,44.44,656.1,1.1,8,14.32,Silver,South,Average,2020-10-26,0,1
81.5,30.76,677.8,0.6,8,23.99,Silver,North,Average,2020-02-23,0,1
78.5,105.06,587.6,0.4,7,6.84,Bronze,North,Average,2020-01-03,0,1
44.1,42.6,657.3,4.4,6,13.74,Bronze,East,Good,2020-04-30,0,1
57.5,122.63,585.6,1.1,3,6.01,Bronze,East,Poor,2020-12-24,0,1
65.1,34.51,676.4,1.1,12,8.4,Silver,North,Poor,2021-10-24,0,1
63.2,25.13,640.1,2.8,14,23.55,Bronze,North,Good,2021-03-23,0,1
43.8,31.38,687.3,1.7,10,23.16,Gold,East,Poor,2020-03-05,0,1
35.4,40.55,634.5,5.5,8,4.69,Silver,East,Average,2020-08-13,0,1
58.4,27.75,665.7,18.5,8,2.2,Silver,North,Poor,2021-04-19,0,1
53.4,58.99,730.6,0.9,9,3.68,Bronze,North,Average,2022-01-03,0,1
38.8,35.52,807.9,1.1,4,6.8,Bronze,North,Poor,2020-06-28,0,1
48.4,18.32,699.1,1.2,7,8.2,Silver,East,Average,2020-03-28,0,1
50.7,18.61,594.5,8.9,10,19.7,Bronze,West,Poor,2021-08-11,0,1
70.5,36.36,631.2,2.1,9,8.01,Bronze,North,Poor,2021-10-14,1,1
41.9,57.27,602.4,2.7,10,32.93,Bronze,West,Poor,2021-02-28,0,1
70.4,113.99,700.9,2.1,4,10.11,Bronze,North,Average,2020-06-09,0,1
48.2,58.12,713.4,7.1,5,27.07,Silver,East,Poor,2020-05-19,1,1
79.0,58.14,683.5,3.0,7,6.39,Bronze,North,Good,2021-07-21,0,1
59.5,46.8,600.6,1.5,5,12.58,Bronze,North,Average,2021-06-11,0,1
68.3,35.47,582.5,3.7,10,8.15,Silver,North,Average,2021-07-09,0,1
74.4,54.83,592.9,3.5,9,12.13,Bronze,South,Poor,2020-06-04,0,1
64.7,61.16,549.0,0.5,10,19.29,Bronze,East,Poor,2021-11-15,0,1
53.8,53.16,687.8,4.5,4,23.02,Silver,North,Good,2021-02-01,0,1
41.5,24.13,591.9,9.8,11,38.07,Gold,North,Average,2021-05-03,1,1
55.4,60.08,682.7,14.5,8,28.73,Bronze,East,Average,2020-06-21,0,1
45.1,49.69,640.8,3.9,4,21.84,Silver,East,Poor,2021-07-08,0,1
74.9,48.22,472.5,4.0,6,8.39,Bronze,North,Good,2021-11-17,0,1
67.1,,743.4,0.6,17,7.78,Gold,East,Average,2021-04-22,0,1
51.9,70.97,650.4,1.1,7,65.52,Gold,East,Poor,2020-12-27,1,1
83.6,45.46,607.8,0.9,13,47.21,Silver,North,Average,2022-02-27,0,1
40.2,,710.8,0.1,10,6.49,Bronze,North,Poor,2020-10-29,0,1
73.1,38.79,640.6,1.3,6,21.27,Bronze,East,Poor,2021-07-11,0,1
29.2,39.14,575.7,3.0,7,8.24,Silver,East,Average,2021-10-19,0,1
65.4,29.08,616.9,2.6,9,9.7,Gold,North,Good,2021-10-14,0,1
43.0,32.97,583.7,3.7,9,10.31,Gold,East,Average,2020-06-20,1,1
48.1,,676.4,8.7,11,6.49,Bronze,West,Good,2022-02-13,0,1
59.4,78.74,682.3,0.9,8,2.15,Bronze,North,Average,2021-06-28,0,1
47.2,70.71,536.1,2.7,7,10.94,Bronze,East,Average,2021-07-25,0,1
,38.39,661.5,1.3,7,8.88,Silver,North,Poor,2021-11-24,0,1
40.0,51.24,610.0,0.5,11,18.82,Silver,East,Poor,2022-01-17,0,1
47.6,88.02,656.2,1.0,8,7.68,Gold,South,Average,2020-09-06,0,1
58.7,58.99,706.1,0.1,2,8.79,Bronze,West,Good,2020-12-18,0,1
93.7,32.81,556.5,1.1,9,19.37,Silver,North,Poor,2022-01-26,0,1
56.3,32.61,672.6,0.5,7,12.17,Silver,North,Average,2021-01-26,1,1
46.9,64.88,627.9,0.1,7,6.91,Bronze,North,Good,2020-09-26,1,1
52.2,77.54,602.0,0.3,10,34.41,Silver,South,Poor,2021-05-15,1,1
74.2,22.37,702.7,5.6,12,13.64,Bronze,West,Average,2020-03-30,0,1
53.4,,590.7,3.6,8,37.66,Bronze,East,Good,2020-04-11,0,1
59.7,52.1,589.4,0.8,9,7.8,Silver,South,Good,2021-11-01,0,1
48.5,70.09,822.0,0.1,9,14.27,Bronze,South,Average,2021-03-25,0,1
69.0,37.28,662.1,2.3,6,8.64,Silver,North,Poor,2020-05-09,1,1
64.4,73.27,644.6,1.8,8,6.77,Bronze,North,Poor,2021-06-07,0,1
63.1,48.77,721.2,0.1,7,9.24,Silver,East,Average,2022-02-18,1,1
40.3,76.86,586.9,6.2,5,14.0,Silver,South,Average,2020-11-06,0,1
46.4,28.05,667.6,1.5,7,7.17,Silver,North,Poor,2020-01-30,0,1
75.2,60.54,,8.4,8,20.15,Bronze,East,Average,2020-05-27,0,1
38.3,34.94,667.1,1.5,6,20.25,Bronze,East,Poor,2021-10-22,0,1
73.0,35.86,616.6,5.8,11,17.84,Bronze,South,Poor,2020-03-14,0,1
,37.33,627.2,0.8,5,20.82,Gold,East,Poor,2021-01-17,0,1
60.3,43.48,686.6,1.2,7,7.51,Platinum,North,Average,2020-12-07,0,1
63.5,23.91,550.3,0.9,13,11.38,Bronze,East,Average,2022-02-24,0,1
53.3,,762.0,1.7,8,11.16,Gold,East,Poor,2021-01-05,0,1
48.3,101.05,554.1,7.0,14,17.3,Silver,North,Poor,2021-04-09,1,1
39.4,63.16,612.7,2.2,10,15.13,Silver,North,Good,2022-03-08,0,1
56.5,105.03,585.9,0.2,7,22.44,Silver,North,Poor,2022-01-16,1,1
56.5,45.64,634.2,2.1,13,7.94,Gold,South,Good,2021-03-01,0,1
63.1,87.28,793.6,0.5,7,20.91,Silver,South,Poor,2021-01-26,0,1
102.7,66.2,601.1,1.5,6,7.74,Bronze,North,Poor,2021-11-02,0,1
66.9,,717.4,0.1,6,17.64,Platinum,North,Average,2021-08-28,0,1
43.8,55.87,633.3,2.6,6,14.08,Bronze,South,Poor,2021-07-10,0,1
44.6,105.72,670.1,3.9,2,16.36,Bronze,East,Good,2021-05-26,0,1
48.6,,661.1,3.6,10,17.31,Silver,North,Poor,2021-11-25,0,1
66.5,33.78,537.6,1.8,8,8.59,Bronze,South,Average,2020-10-15,0,1
45.7,,645.7,1.9,7,35.1,Bronze,East,Good,2020-03-14,0,1
52.7,117.34,623.7,0.6,5,18.83,Silver,North,Average,2020-07-09,0,1
26.8,,555.7,3.5,9,7.8,Bronze,East,Good,2020-08-14,0,1
62.0,22.79,618.5,2.8,4,17.84,Bronze,South,Average,2021-01-14,0,1
31.8,32.7,577.5,0.0,6,19.18,Gold,North,Poor,2022-02-14,0,1
63.3,31.33,681.5,2.3,5,8.22,Bronze,East,Average,2020-11-22,0,1
58.4,61.59,539.4,0.4,7,7.44,Silver,East,Poor,2022-02-28,0,1
56.9,22.89,651.8,5.7,11,39.75,Bronze,North,Good,2020-12-19,1,1
32.3,43.36,598.1,4.3,7,8.13,Bronze,North,Poor,2021-03-16,1,1
53.4,19.84,698.8,3.9,10,15.44,Gold,South,Good,2021-05-27,0,1
68.7,53.91,656.2,0.5,8,5.25,Bronze,North,Good,2021-07-12,0,1
29.0,93.05,704.3,0.0,10,12.29,Silver,West,Good,2021-04-12,0,1
51.7,34.98,608.9,4.3,11,10.11,Silver,East,Poor,2020-08-12,0,1
53.5,40.82,585.7,1.0,10,23.81,Bronze,South,Average,2020-05-06,0,1
56.8,,663.2,1.0,6,4.57,Silver,South,Average,2020-11-08,0,1
64.1,30.09,740.5,0.3,11,12.04,Silver,East,Good,2020-05-02,0,1
50.1,35.27,703.3,1.8,5,20.81,Silver,North,Poor,2020-10-06,0,1
87.8,98.42,,5.0,4,10.28,Gold,South,Good,2020-05-17,1,1
51.5,47.04,686.1,1.0,8,24.88,Silver,North,Good,2021-07-09,0,1
28.9,49.19,,2.6,7,7.34,Bronze,East,Poor,2021-04-02,0,1
68.2,103.46,651.3,0.0,9,10.69,Gold,West,Good,2020-09-11,0,1
65.7,37.09,665.1,1.2,10,37.42,Silver,East,Average,2020-02-09,0,1
49.0,146.34,663.3,1.1,5,5.32,Bronze,East,Average,2022-02-21,0,1
59.9,74.88,575.6,4.1,9,14.45,Bronze,North,Good,2020-08-08,0,1
63.8,62.48,712.4,2.6,6,15.06,Silver,North,Average,2020-08-20,0,1
66.8,18.06,666.0,3.2,5,8.69,Silver,North,Average,2020-12-23,0,1
67.5,48.0,830.3,1.8,12,8.68,Gold,East,Average,2021-05-01,0,1
54.9,54.01,665.8,0.9,6,2.22,Gold,East,Poor,2021-06-21,0,1
76.4,66.14,668.7,1.7,12,9.15,Gold,North,Poor,2021-04-24,0,1
37.6,15.42,601.5,2.0,7,5.65,Silver,North,Good,2020-11-29,0,1
52.8,,674.2,0.1,5,40.87,Bronze,West,Average,2021-11-28,0,1
43.7,67.73,,3.2,10,24.34,Gold,North,Average,2021-06-21,0,1
46.4,,639.9,1.2,4,12.43,Platinum,South,Good,2020-03-20,1,1
83.4,158.67,736.6,1.5,11,10.36,Bronze,North,Average,2022-02-11,0,1
39.1,110.22,615.6,1.3,12,16.44,Bronze,North,Poor,2022-02-16,0,1
58.3,46.14,589.9,4.6,10,23.06,Gold,West,Average,2020-11-18,0,1
54.3,197.94,686.9,0.1,12,6.59,Bronze,South,Average,2022-01-04,0,1
48.0,54.31,632.7,3.9,4,14.64,Gold,East,Poor,2021-10-14,0,1
67.7,23.16,572.3,4.3,7,16.8,Bronze,East,Poor,2021-08-23,0,1
54.9,40.14,583.2,0.3,10,5.15,Platinum,East,Average,2020-09-06,0,1
66.0,31.24,726.1,1.8,7,13.58,Silver,West,Good,2020-04-12,0,1
67.0,82.06,628.1,0.6,7,30.28,Bronze,East,Average,2021-09-25,0,1
56.7,29.4,664.0,0.2,14,10.88,Bronze,North,Poor,2020-08-06,0,1
48.0,42.23,615.0,1.4,11,25.07,Silver,East,Good,2021-06-24,1,1
63.1,37.74,666.7,1.7,2,31.13,Bronze,North,Good,2020-04-11,1,1
70.0,44.7,618.7,3.8,4,12.53,Silver,North,Good,2021-06-26,1,1
52.6,60.62,753.6,1.9,6,23.23,Bronze,North,Average,2021-01-20,0,1
51.8,46.2,583.0,0.5,9,8.05,Silver,North,Good,2021-03-19,0,1
38.3,97.46,737.0,4.7,8,5.09,Bronze,North,Poor,2021-11-01,1,1
56.6,94.79,613.3,2.1,8,9.35,Bronze,South,Good,2020-11-03,0,1
62.8,81.72,636.6,2.4,6,12.45,Gold,North,Average,2020-02-24,1,1
60.7,49.3,658.0,0.9,7,10.69,Bronze,East,Good,2021-02-20,0,1
9.9,95.1,645.5,1.6,5,14.06,Silver,East,Good,2021-02-08,0,1
61.4,33.68,737.8,0.6,5,33.41,Silver,North,Poor,2020-03-18,1,1
61.6,95.25,657.9,1.1,3,22.03,Silver,East,Good,2021-09-28,0,1
54.5,63.72,726.8,5.1,9,11.24,Bronze,South,Average,2021-01-05,1,1
37.2,43.81,603.6,0.3,10,19.37,Gold,North,Good,2021-08-23,1,1
80.0,66.09,632.8,5.8,4,14.14,Bronze,East,Average,2021-11-26,0,1
56.5,48.46,568.1,1.0,9,19.84,Gold,South,Good,2020-10-14,1,1
54.3,33.89,596.3,0.6,6,9.79,Bronze,North,Average,2020-07-18,1,1
41.1,89.11,700.3,0.9,6,13.87,Silver,North,Poor,2021-02-28,0,1
61.5,42.31,788.6,2.7,6,22.15,Silver,North,Average,2021-05-13,0,1
48.3,55.27,672.1,2.9,8,16.3,Gold,North,Average,2021-03-03,0,1
52.7,68.15,623.6,7.3,6,8.72,Silver,South,Poor,2020-06-04,0,1
75.5,14.21,639.8,0.2,8,18.49,Bronze,North,Average,2021-03-23,0,1
64.7,35.6,,3.2,9,9.84,Platinum,West,Good,2020-02-04,0,1
58.4,22.27,718.5,3.1,8,38.74,Bronze,West,Good,2020-07-23,0,1
70.5,68.68,566.5,1.2,6,16.55,Gold,North,Good,2021-04-02,0,1
52.4,87.1,664.5,11.2,6,9.82,Silver,North,Poor,2020-07-25,1,1
31.0,24.55,568.8,7.0,11,20.83,Silver,East,Good,2021-07-12,0,1
73.8,44.65,679.0,0.3,11,18.63,Bronze,West,Poor,2020-11-26,0,1
94.3,55.49,619.7,3.0,7,7.86,Silver,East,Average,2022-01-22,0,1
58.7,29.97,673.7,3.0,7,7.88,Silver,North,Average,2020-05-10,0,1
53.3,33.44,610.3,0.1,11,10.73,Gold,South,Poor,2020-12-04,0,1
38.8,43.27,667.3,2.0,8,9.21,Bronze,East,Average,2021-06-07,0,1
60.0,38.41,653.9,2.8,5,6.24,Bronze,West,Average,2021-08-01,0,1
43.2,93.7,615.8,3.6,12,16.58,Bronze,East,Average,2021-10-15,0,1
50.0,,733.9,3.6,9,3.1,Silver,South,Average,2020-08-08,0,1
47.9,48.19,681.5,0.7,5,7.35,Bronze,West,Average,2021-12-26,0,1
35.2,,633.9,1.9,9,4.11,Bronze,North,Good,2020-02-01,0,1
46.1,100.37,557.3,0.7,10,6.15,Bronze,East,Poor,2021-02-03,0,1
42.8,74.42,477.1,0.9,16,26.54,Gold,North,Poor,2020-05-31,0,1
54.9,27.92,684.5,10.2,14,10.84,Bronze,North,Poor,2021-03-28,0,1
55.4,40.13,538.1,4.1,8,26.6,Bronze,North,Good,2020-06-21,0,1
59.6,58.73,687.5,2.5,7,6.71,Bronze,South,Average,2021-12-18,0,1
69.4,26.72,628.6,3.4,8,9.04,Silver,North,Average,2020-11-30,0,1
58.7,49.8,,7.7,12,18.4,Bronze,North,Average,2020-08-11,0,1
31.2,56.04,569.5,1.4,13,5.23,Silver,East,Average,2021-07-25,0,1
69.7,77.48,593.7,1.6,8,10.84,Bronze,South,Good,2020-11-18,1,1
30.6,19.94,653.1,2.7,8,7.27,Bronze,East,Average,2021-02-26,0,1
67.7,69.31,721.5,0.3,7,5.54,Bronze,South,Average,2020-03-14,0,1
37.5,23.85,667.7,1.0,11,12.03,Bronze,West,Poor,2021-08-18,1,1
53.5,78.62,669.2,0.9,10,10.62,Silver,East,Average,2020-02-22,0,1
36.2,98.18,704.5,0.3,7,17.34,Silver,North,Average,2020-07-23,0,1
57.3,87.63,572.2,2.4,9,13.35,Gold,North,Good,2021-11-04,0,1
56.4,75.27,679.3,3.2,8,6.98,Gold,East,Good,2020-03-17,1,1
58.3,32.24,644.4,7.5,10,16.36,Silver,North,Poor,2020-10-11,0,1
67.7,49.97,656.9,1.9,6,8.97,Silver,North,Good,2021-08-25,0,1
60.1,,618.3,1.0,8,9.13,Silver,North,Average,2020-09-27,0,1
54.8,27.29,622.2,2.2,8,9.83,Silver,South,Average,2021-01-15,0,1
61.6,30.35,733.4,1.2,12,15.3,Bronze,East,Average,2020-04-22,0,1
69.5,90.29,588.2,0.1,9,14.86,Gold,North,Average,2021-06-20,0,1
46.7,55.06,530.5,6.3,16,15.66,Bronze,East,Average,2020-03-30,0,1
54.9,73.08,643.7,0.2,8,17.04,Gold,North,Good,2020-04-04,0,1
52.3,51.63,589.6,2.2,8,14.77,Silver,West,Average,2020-08-15,0,1
63.5,,644.1,0.2,5,23.29,Bronze,East,Poor,2021-01-28,0,1
56.3,78.16,683.6,2.4,8,30.81,Platinum,South,Average,2020-07-21,1,1
55.2,38.32,712.4,2.2,5,10.75,Bronze,South,Good,2020-03-12,0,1
88.0,48.63,658.1,1.0,10,16.31,Bronze,South,Poor,2020-02-03,0,1
35.9,27.98,704.9,5.1,9,16.55,Platinum,North,Poor,2020-04-22,1,1
61.9,30.86,695.1,3.1,9,13.02,Silver,North,Average,2021-03-13,1,1
64.0,34.86,588.0,0.0,9,33.91,Silver,North,Poor,2020-08-12,0,1
69.0,75.13,581.5,2.1,4,24.04,Gold,East,Average,2020-07-17,0,1
,31.87,639.3,2.0,3,8.81,Bronze,South,Average,2020-04-21,0,1
75.5,122.13,591.9,0.4,4,13.97,Bronze,West,Average,2020-08-16,1,1
40.3,34.96,658.5,2.4,5,16.89,Silver,North,Good,2022-02-13,0,1
33.1,35.23,603.2,0.7,9,6.54,Bronze,West,Good,2020-08-04,0,1
33.8,,681.5,2.5,4,4.73,Bronze,South,Poor,2021-09-01,0,1
52.5,43.62,734.4,5.1,4,14.8,Gold,North,Poor,2021-02-04,1,1
58.0,26.0,658.7,0.3,5,10.16,Silver,North,Poor,2021-02-19,0,1
42.5,39.02,611.4,5.3,9,9.08,Silver,South,Poor,2020-11-09,0,1
64.4,36.99,587.3,5.0,7,6.25,Silver,South,Average,2022-02-23,0,1
52.0,55.65,597.1,3.9,11,8.35,Platinum,North,Good,2020-04-13,1,1
49.3,51.66,576.4,1.4,7,4.78,Silver,North,Good,2021-04-04,0,1
66.0,63.16,,3.9,9,9.05,Bronze,South,Good,2021-08-15,0,1
35.7,102.49,715.4,4.2,8,8.54,Bronze,East,Good,2021-09-10,0,1
49.4,88.53,616.2,5.7,9,24.56,Bronze,North,Poor,2021-02-04,0,1
82.2,118.25,636.8,6.0,8,20.2,Silver,East,Good,2021-11-19,1,1
62.1,48.48,654.6,1.5,20,13.24,Silver,North,Good,2020-01-04,0,1
46.6,51.17,609.2,4.4,4,10.94,Silver,East,Average,2021-07-25,0,1
76.7,55.54,700.5,3.7,11,4.37,Bronze,South,Average,2021-08-08,0,1
71.9,22.37,602.9,5.8,6,38.15,Bronze,South,Average,2021-09-09,0,1
64.3,70.0,655.6,7.5,11,20.36,Silver,West,Average,2020-09-21,0,1
64.1,43.46,635.0,1.6,8,5.17,Bronze,South,Poor,2020-09-29,0,1
49.8,78.41,720.1,0.8,8,8.89,Silver,North,Good,2021-12-19,0,1
41.9,39.49,712.6,1.2,7,11.17,Silver,South,Poor,2020-07-09,0,1
39.8,58.7,680.4,10.5,6,5.08,Bronze,East,Good,2021-03-28,1,1
45.3,45.74,646.0,3.3,10,1.8,Bronze,East,Poor,2020-06-11,0,1
22.6,43.61,611.0,5.5,9,10.26,Bronze,North,Poor,2021-05-11,0,1
